VEMOACCOUNTNUMBER,VEMOCONTRACTNUMBER,ASOFDATE,STATUS,STATUS_GROUP,DAYSPASTDUE
10014706,1000010343,2021-03-31,Payment,Post-Grace,211
10014706,1000010343,2021-04-30,Payment,Post-Grace,241
10014706,1000010343,2021-05-31,Payment,Post-Grace,272
10014706,1000010343,2021-06-30,Payment,Post-Grace,302
10014706,1000010343,2021-07-31,Payment,Post-Grace,333
10014706,1000010343,2021-08-31,Payment,Post-Grace,364
10014706,1000010343,2021-09-30,Payment,Post-Grace,394
10014706,1000010343,2021-10-31,Payment,Post-Grace,425
10014706,1000010343,2021-11-30,Payment,Post-Grace,455
10014706,1000010343,2021-12-31,Payment,Post-Grace,486
10014706,1000010343,2022-01-31,Payment,Post-Grace,517
10014706,1000010343,2022-02-28,Payment,Post-Grace,545
10014706,1000010343,2022-03-31,Payment,Post-Grace,576
10014707,1000010344,2019-10-31,Fully Funded,In-School,0
10014707,1000010344,2019-11-30,Fully Funded,In-School,0
10014707,1000010344,2019-12-31,Fully Funded,In-School,0
10014707,1000010344,2020-01-31,Fully Funded,In-School,0
10014707,1000010344,2020-02-29,Fully Funded,In-School,0
10014707,1000010344,2020-03-31,Fully Funded,In-School,0
10014707,1000010344,2020-04-30,Fully Funded,In-School,0
10014707,1000010344,2020-05-31,Fully Funded,In-School,0
10014707,1000010344,2020-06-30,Fully Funded,In-School,0
10014707,1000010344,2020-07-31,Fully Funded,In-School,0
10014707,1000010344,2020-08-31,Fully Funded,In-School,0
10014707,1000010344,2020-09-30,Fully Funded,In-School,0
10014707,1000010344,2020-10-31,Fully Funded,In-School,0
10014707,1000010344,2020-11-30,Fully Funded,In-School,0
10014707,1000010344,2020-12-31,Fully Funded,In-School,0
10014707,1000010344,2021-01-31,Fully Funded,In-School,0
10014707,1000010344,2021-02-28,Grace,Grace,0
10014707,1000010344,2021-03-31,Grace,Grace,0
10014707,1000010344,2021-04-30,Grace,Grace,0
10014707,1000010344,2021-05-31,Deferment,Post-Grace,0
10014707,1000010344,2021-06-30,Deferment,Post-Grace,0
10014707,1000010344,2021-07-31,Deferment,Post-Grace,0
10014707,1000010344,2021-08-31,Deferment,Post-Grace,0
10014707,1000010344,2021-09-30,Deferment,Post-Grace,0
10014707,1000010344,2021-10-31,Deferment,Post-Grace,0
10014707,1000010344,2021-11-30,Deferment,Post-Grace,0
10014707,1000010344,2021-12-31,Deferment,Post-Grace,0
10014707,1000010344,2022-01-31,Deferment,Post-Grace,0
10014707,1000010344,2022-02-28,Deferment,Post-Grace,0
10014707,1000010344,2022-03-31,Deferment,Post-Grace,0
10014716,1000010353,2019-10-31,Fully Funded,In-School,0
10014716,1000010353,2019-11-30,Fully Funded,In-School,0
10014716,1000010353,2019-12-31,Fully Funded,In-School,0
10014716,1000010353,2020-01-31,Grace,Grace,0
10014716,1000010353,2020-02-29,Grace,Grace,0
10014716,1000010353,2020-03-31,Grace,Grace,0
10014716,1000010353,2020-04-30,Deferment,Post-Grace,0
10014716,1000010353,2020-05-31,Deferment,Post-Grace,0
10014716,1000010353,2020-06-30,Deferment,Post-Grace,0
10014716,1000010353,2020-07-31,Deferment,Post-Grace,0
10014716,1000010353,2020-08-31,Deferment,Post-Grace,0
10014716,1000010353,2020-09-30,Deferment,Post-Grace,0
10014716,1000010353,2020-10-31,Deferment,Post-Grace,0
10014716,1000010353,2020-11-30,Deferment,Post-Grace,0
10014716,1000010353,2020-12-31,Deferment,Post-Grace,0
10014716,1000010353,2021-01-31,Deferment,Post-Grace,0
10014716,1000010353,2021-02-28,Deferment,Post-Grace,0
10014716,1000010353,2021-03-31,Deferment,Post-Grace,0
10014716,1000010353,2021-04-30,Deferment,Post-Grace,0
10014716,1000010353,2021-05-31,Deferment,Post-Grace,0
10014716,1000010353,2021-06-30,Deferment,Post-Grace,0
10014716,1000010353,2021-07-31,Deferment,Post-Grace,0
10014716,1000010353,2021-08-31,Deferment,Post-Grace,0
10014716,1000010353,2021-09-30,Deferment,Post-Grace,0
10014716,1000010353,2021-10-31,Deferment,Post-Grace,0
10014716,1000010353,2021-11-30,Deferment,Post-Grace,0
10014716,1000010353,2021-12-31,Deferment,Post-Grace,0
10014716,1000010353,2022-01-31,Deferment,Post-Grace,0
10014716,1000010353,2022-02-28,Deferment,Post-Grace,0
10014716,1000010353,2022-03-31,Deferment,Post-Grace,0
10014718,1000010356,2019-10-31,Fully Funded,In-School,0
10014718,1000010356,2019-11-30,Fully Funded,In-School,0
10014718,1000010356,2019-12-31,Fully Funded,In-School,0
10014718,1000010356,2020-01-31,Fully Funded,In-School,0
10014718,1000010356,2020-02-29,Fully Funded,In-School,0
10014718,1000010356,2020-03-31,Fully Funded,In-School,0
10014718,1000010356,2020-04-30,Fully Funded,In-School,0
10014718,1000010356,2020-05-31,Fully Funded,In-School,0
10014718,1000010356,2020-06-30,Fully Funded,In-School,0
10014718,1000010356,2020-07-31,Fully Funded,In-School,0
10014718,1000010356,2020-08-31,Fully Funded,In-School,0
10014718,1000010356,2020-09-30,Fully Funded,In-School,0
10014718,1000010356,2020-10-31,Fully Funded,In-School,0
10014718,1000010356,2020-11-30,Grace,Grace,0
10014718,1000010356,2020-12-31,Grace,Grace,0
10014718,1000010356,2021-01-31,Grace,Grace,0
10014718,1000010356,2021-02-28,Deferment,Post-Grace,0
10014718,1000010356,2021-03-31,Deferment,Post-Grace,0
10014718,1000010356,2021-04-30,Deferment,Post-Grace,0
10014718,1000010356,2021-05-31,Deferment,Post-Grace,0
10014718,1000010356,2021-06-30,Deferment,Post-Grace,0
10014718,1000010356,2021-07-31,Deferment,Post-Grace,0
10014718,1000010356,2021-08-31,Deferment,Post-Grace,0
10014718,1000010356,2021-09-30,Deferment,Post-Grace,0
10014718,1000010356,2021-10-31,Deferment,Post-Grace,0
10014718,1000010356,2021-11-30,Deferment,Post-Grace,0
10014718,1000010356,2021-12-31,Deferment,Post-Grace,0
10014718,1000010356,2022-01-31,Deferment,Post-Grace,0
10014718,1000010356,2022-02-28,Deferment,Post-Grace,0
10014718,1000010356,2022-03-31,Deferment,Post-Grace,0
10014746,1000010385,2019-11-30,Fully Funded,In-School,0
10014746,1000010385,2019-12-31,Fully Funded,In-School,0
10014746,1000010385,2020-01-31,Fully Funded,In-School,0
10014746,1000010385,2020-02-29,Fully Funded,In-School,0
10014746,1000010385,2020-03-31,Fully Funded,In-School,0
10014746,1000010385,2020-04-30,Fully Funded,In-School,0
10014746,1000010385,2020-05-31,Fully Funded,In-School,0
10014746,1000010385,2020-06-30,Fully Funded,In-School,0
10014746,1000010385,2020-07-31,Fully Funded,In-School,0
10014746,1000010385,2020-08-31,Fully Funded,In-School,0
10014746,1000010385,2020-09-30,Fully Funded,In-School,0
10014746,1000010385,2020-10-31,Fully Funded,In-School,0
10014746,1000010385,2020-11-30,Grace,Grace,0
10014746,1000010385,2020-12-31,Grace,Grace,0
10014746,1000010385,2021-01-31,Grace,Grace,0
10014746,1000010385,2021-02-28,Payment,Post-Grace,0
10014746,1000010385,2021-03-31,Payment,Post-Grace,30
10014746,1000010385,2021-04-30,Payment,Post-Grace,60
10014746,1000010385,2021-05-31,Payment,Post-Grace,91
10014746,1000010385,2021-06-30,Payment,Post-Grace,121
10014746,1000010385,2021-07-31,Payment,Post-Grace,152
10014746,1000010385,2021-08-31,Payment,Post-Grace,183
10014746,1000010385,2021-09-30,Payment,Post-Grace,213
10014746,1000010385,2021-10-31,Payment,Post-Grace,244
10014746,1000010385,2021-11-30,Payment,Post-Grace,274
10014746,1000010385,2021-12-31,Payment,Post-Grace,305
10014746,1000010385,2022-01-31,Payment,Post-Grace,336
10014746,1000010385,2022-02-28,Payment,Post-Grace,364
10014746,1000010385,2022-03-31,Payment,Post-Grace,395
10014759,1000010395,2019-11-30,Fully Funded,In-School,0
10014759,1000010395,2019-12-31,Fully Funded,In-School,0
10014759,1000010395,2020-01-31,Fully Funded,In-School,0
10014759,1000010395,2020-02-29,Fully Funded,In-School,0
10014759,1000010395,2020-03-31,Fully Funded,In-School,0
10014759,1000010395,2020-04-30,Fully Funded,In-School,0
10014759,1000010395,2020-05-31,Fully Funded,In-School,0
10014759,1000010395,2020-06-30,Fully Funded,In-School,0
10014759,1000010395,2020-07-31,Fully Funded,In-School,0
10014759,1000010395,2020-08-31,Fully Funded,In-School,0
10014759,1000010395,2020-09-30,Fully Funded,In-School,0
10014759,1000010395,2020-10-31,Fully Funded,In-School,0
10014759,1000010395,2020-11-30,Fully Funded,In-School,0
10014759,1000010395,2020-12-31,Fully Funded,In-School,0
10014759,1000010395,2021-01-31,Fully Funded,In-School,0
10014759,1000010395,2021-02-28,Grace,Grace,0
10014759,1000010395,2021-03-31,Grace,Grace,0
10014759,1000010395,2021-04-30,Grace,Grace,0
10014759,1000010395,2021-05-31,Deferment,Post-Grace,0
10014759,1000010395,2021-06-30,Deferment,Post-Grace,0
10014759,1000010395,2021-07-31,Deferment,Post-Grace,0
10014759,1000010395,2021-08-31,Deferment,Post-Grace,0
10014759,1000010395,2021-09-30,Deferment,Post-Grace,0
10014759,1000010395,2021-10-31,Deferment,Post-Grace,0
10014759,1000010395,2021-11-30,Deferment,Post-Grace,0
10014759,1000010395,2021-12-31,Deferment,Post-Grace,0
10014759,1000010395,2022-01-31,Deferment,Post-Grace,0
10014759,1000010395,2022-02-28,Deferment,Post-Grace,0
10014759,1000010395,2022-03-31,Deferment,Post-Grace,0
10014809,1000010433,2019-11-30,Fully Funded,In-School,0
10014809,1000010433,2019-12-31,Fully Funded,In-School,0
10014809,1000010433,2020-01-31,Fully Funded,In-School,0
10014809,1000010433,2020-02-29,Fully Funded,In-School,0
10014809,1000010433,2020-03-31,Fully Funded,In-School,0
10014809,1000010433,2020-04-30,Fully Funded,In-School,0
10014809,1000010433,2020-05-31,Fully Funded,In-School,0
10014809,1000010433,2020-06-30,Fully Funded,In-School,0
10014809,1000010433,2020-07-31,Fully Funded,In-School,0
10014809,1000010433,2020-08-31,Fully Funded,In-School,0
10014809,1000010433,2020-09-30,Fully Funded,In-School,0
10014809,1000010433,2020-10-31,Fully Funded,In-School,0
10014809,1000010433,2020-11-30,Grace,Grace,0
10014809,1000010433,2020-12-31,Grace,Grace,0
10014809,1000010433,2021-01-31,Grace,Grace,0
10014809,1000010433,2021-02-28,Deferment,Post-Grace,0
10014809,1000010433,2021-03-31,Deferment,Post-Grace,0
10014809,1000010433,2021-04-30,Deferment,Post-Grace,0
10014809,1000010433,2021-05-31,Deferment,Post-Grace,0
10014809,1000010433,2021-06-30,Deferment,Post-Grace,0
10014809,1000010433,2021-07-31,Deferment,Post-Grace,0
10014809,1000010433,2021-08-31,Deferment,Post-Grace,0
10014809,1000010433,2021-09-30,Deferment,Post-Grace,0
10014809,1000010433,2021-10-31,Deferment,Post-Grace,0
10014809,1000010433,2021-11-30,Deferment,Post-Grace,0
10014809,1000010433,2021-12-31,Deferment,Post-Grace,0
10014809,1000010433,2022-01-31,Deferment,Post-Grace,0
10014809,1000010433,2022-02-28,Payment,Post-Grace,0
10014809,1000010433,2022-03-31,Payment,Post-Grace,0
10014815,1000010438,2019-11-30,Fully Funded,In-School,0
10014815,1000010438,2019-12-31,Fully Funded,In-School,0
10014815,1000010438,2020-01-31,Fully Funded,In-School,0
10014815,1000010438,2020-02-29,Fully Funded,In-School,0
10014815,1000010438,2020-03-31,Fully Funded,In-School,0
10014815,1000010438,2020-04-30,Fully Funded,In-School,0
10014815,1000010438,2020-05-31,Fully Funded,In-School,0
10014815,1000010438,2020-06-30,Fully Funded,In-School,0
10014815,1000010438,2020-07-31,Fully Funded,In-School,0
10014815,1000010438,2020-08-31,Fully Funded,In-School,0
10014815,1000010438,2020-09-30,Fully Funded,In-School,0
10014815,1000010438,2020-10-31,Fully Funded,In-School,0
10014815,1000010438,2020-11-30,Grace,Grace,0
10014815,1000010438,2020-12-31,Grace,Grace,0
10014815,1000010438,2021-01-31,Grace,Grace,0
10014815,1000010438,2021-02-28,Payment,Post-Grace,0
10014815,1000010438,2021-03-31,Payment,Post-Grace,30
10014815,1000010438,2021-04-30,Payment,Post-Grace,60
10014815,1000010438,2021-05-31,Payment,Post-Grace,91
10014815,1000010438,2021-06-30,Payment,Post-Grace,121
10014815,1000010438,2021-07-31,Payment,Post-Grace,152
10014815,1000010438,2021-08-31,Payment,Post-Grace,183
10014815,1000010438,2021-09-30,Payment,Post-Grace,213
10014815,1000010438,2021-10-31,Payment,Post-Grace,244
10014815,1000010438,2021-11-30,Payment,Post-Grace,274
10014815,1000010438,2021-12-31,Payment,Post-Grace,305
10014815,1000010438,2022-01-31,Payment,Post-Grace,336
10014815,1000010438,2022-02-28,Payment,Post-Grace,364
10014815,1000010438,2022-03-31,Payment,Post-Grace,395
10014855,1000010473,2019-11-30,Fully Funded,In-School,0
10014855,1000010473,2019-12-31,Fully Funded,In-School,0
10014855,1000010473,2020-01-31,Fully Funded,In-School,0
10014855,1000010473,2020-02-29,Fully Funded,In-School,0
10014855,1000010473,2020-03-31,Fully Funded,In-School,0
10014855,1000010473,2020-04-30,Fully Funded,In-School,0
10014855,1000010473,2020-05-31,Fully Funded,In-School,0
10014855,1000010473,2020-06-30,Fully Funded,In-School,0
10014855,1000010473,2020-07-31,Fully Funded,In-School,0
10014855,1000010473,2020-08-31,Fully Funded,In-School,0
10014855,1000010473,2020-09-30,Fully Funded,In-School,0
10014855,1000010473,2020-10-31,Fully Funded,In-School,0
10014855,1000010473,2020-11-30,Grace,Grace,0
10014855,1000010473,2020-12-31,Grace,Grace,0
10014855,1000010473,2021-01-31,Grace,Grace,0
10014855,1000010473,2021-02-28,Deferment,Post-Grace,0
10014855,1000010473,2021-03-31,Deferment,Post-Grace,0
10014855,1000010473,2021-04-30,Deferment,Post-Grace,0
10014855,1000010473,2021-05-31,Deferment,Post-Grace,0
10014855,1000010473,2021-06-30,Deferment,Post-Grace,0
10014855,1000010473,2021-07-31,Deferment,Post-Grace,0
10014855,1000010473,2021-08-31,Deferment,Post-Grace,0
10014855,1000010473,2021-09-30,Deferment,Post-Grace,0
10014855,1000010473,2021-10-31,Deferment,Post-Grace,0
10014855,1000010473,2021-11-30,Deferment,Post-Grace,0
10014855,1000010473,2021-12-31,Deferment,Post-Grace,0
10014855,1000010473,2022-01-31,Deferment,Post-Grace,0
10014855,1000010473,2022-02-28,Deferment,Post-Grace,0
10014855,1000010473,2022-03-31,Deferment,Post-Grace,0
10014856,1000010475,2019-11-30,Fully Funded,In-School,0
10014856,1000010475,2019-12-31,Fully Funded,In-School,0
10014856,1000010475,2020-01-31,Fully Funded,In-School,0
10014856,1000010475,2020-02-29,Grace,Grace,0
10014856,1000010475,2020-03-31,Grace,Grace,0
10014856,1000010475,2020-04-30,Grace,Grace,0
10014856,1000010475,2020-05-31,Deferment,Post-Grace,0
10014856,1000010475,2020-06-30,Deferment,Post-Grace,0
10014856,1000010475,2020-07-31,Deferment,Post-Grace,0
10014856,1000010475,2020-08-31,Deferment,Post-Grace,0
10014856,1000010475,2020-09-30,Deferment,Post-Grace,0
10014856,1000010475,2020-10-31,Deferment,Post-Grace,0
10014856,1000010475,2020-11-30,Payment,Post-Grace,0
10014856,1000010475,2020-12-31,Deferment,Post-Grace,0
10014856,1000010475,2021-01-31,Deferment,Post-Grace,0
10014856,1000010475,2021-02-28,Deferment,Post-Grace,0
10014856,1000010475,2021-03-31,Payment,Post-Grace,30
10014856,1000010475,2021-04-30,Payment,Post-Grace,60
10014856,1000010475,2021-05-31,Payment,Post-Grace,91
10014856,1000010475,2021-06-30,Payment,Post-Grace,121
10014856,1000010475,2021-07-31,Payment,Post-Grace,152
10014856,1000010475,2021-08-31,Payment,Post-Grace,183
10014856,1000010475,2021-09-30,Payment,Post-Grace,213
10014856,1000010475,2021-10-31,Payment,Post-Grace,244
10014856,1000010475,2021-11-30,Payment,Post-Grace,274
10014856,1000010475,2021-12-31,Payment,Post-Grace,305
10014856,1000010475,2022-01-31,Payment,Post-Grace,336
10014856,1000010475,2022-02-28,Payment,Post-Grace,364
10014856,1000010475,2022-03-31,Payment,Post-Grace,395
10014914,1000011104,2020-03-31,Fully Funded,In-School,0
10014914,1000011104,2020-04-30,Fully Funded,In-School,0
10014914,1000011104,2020-05-31,Fully Funded,In-School,0
10014914,1000011104,2020-06-30,Fully Funded,In-School,0
10014914,1000011104,2020-07-31,Fully Funded,In-School,0
10014914,1000011104,2020-08-31,Fully Funded,In-School,0
10014914,1000011104,2020-09-30,Fully Funded,In-School,0
10014914,1000011104,2020-10-31,Fully Funded,In-School,0
10014914,1000011104,2020-11-30,Fully Funded,In-School,0
10014914,1000011104,2020-12-31,Fully Funded,In-School,0
10014914,1000011104,2021-01-31,Fully Funded,In-School,0
10014914,1000011104,2021-02-28,Grace,Grace,0
10014914,1000011104,2021-03-31,Grace,Grace,0
10014914,1000011104,2021-04-30,Grace,Grace,0
10014914,1000011104,2021-05-31,Deferment,Post-Grace,0
10014914,1000011104,2021-06-30,Deferment,Post-Grace,0
10014914,1000011104,2021-07-31,Deferment,Post-Grace,0
10014914,1000011104,2021-08-31,Deferment,Post-Grace,0
10014914,1000011104,2021-09-30,Deferment,Post-Grace,0
10014914,1000011104,2021-10-31,Payment,Post-Grace,0
10014914,1000011104,2021-11-30,Payment,Post-Grace,0
10014914,1000011104,2021-12-31,Payment,Post-Grace,30
10014914,1000011104,2022-01-31,Payment,Post-Grace,61
10014914,1000011104,2022-02-28,Payment,Post-Grace,89
10014914,1000011104,2022-03-31,Payment,Post-Grace,120
10014920,1000010541,2019-11-30,Fully Funded,In-School,0
10014920,1000010541,2019-12-31,Fully Funded,In-School,0
10014920,1000010541,2020-01-31,Fully Funded,In-School,0
10014920,1000010541,2020-02-29,Fully Funded,In-School,0
10014920,1000010541,2020-03-31,Fully Funded,In-School,0
10014920,1000010541,2020-04-30,Fully Funded,In-School,0
10014920,1000010541,2020-05-31,Fully Funded,In-School,0
10014920,1000010541,2020-06-30,Fully Funded,In-School,0
10014920,1000010541,2020-07-31,Fully Funded,In-School,0
10014920,1000010541,2020-08-31,Fully Funded,In-School,0
10014920,1000010541,2020-09-30,Fully Funded,In-School,0
10014920,1000010541,2020-10-31,Fully Funded,In-School,0
10014920,1000010541,2020-11-30,Grace,Grace,0
10014920,1000010541,2020-12-31,Grace,Grace,0
10014920,1000010541,2021-01-31,Grace,Grace,0
10014920,1000010541,2021-02-28,Deferment,Post-Grace,0
10014920,1000010541,2021-03-31,Deferment,Post-Grace,0
10014920,1000010541,2021-04-30,Deferment,Post-Grace,0
10014920,1000010541,2021-05-31,Deferment,Post-Grace,0
10014920,1000010541,2021-06-30,Deferment,Post-Grace,0
10014920,1000010541,2021-07-31,Deferment,Post-Grace,0
10014920,1000010541,2021-08-31,Deferment,Post-Grace,0
10014920,1000010541,2021-09-30,Deferment,Post-Grace,0
10014920,1000010541,2021-10-31,Deferment,Post-Grace,0
10014920,1000010541,2021-11-30,Deferment,Post-Grace,0
10014920,1000010541,2021-12-31,Deferment,Post-Grace,0
10014920,1000010541,2022-01-31,Deferment,Post-Grace,0
10014920,1000010541,2022-02-28,Deferment,Post-Grace,0
10014920,1000010541,2022-03-31,Deferment,Post-Grace,0
10014968,1000010947,2019-11-30,Fully Funded,In-School,0
10014968,1000010947,2019-12-31,Fully Funded,In-School,0
10014968,1000010947,2020-01-31,Fully Funded,In-School,0
10014968,1000010947,2020-02-29,Grace,Grace,0
10014968,1000010947,2020-03-31,Grace,Grace,0
10014968,1000010947,2020-04-30,Grace,Grace,0
10014968,1000010947,2020-05-31,Deferment,Post-Grace,0
10014968,1000010947,2020-06-30,Deferment,Post-Grace,0
10014968,1000010947,2020-07-31,Deferment,Post-Grace,0
10014968,1000010947,2020-08-31,Payment,Post-Grace,0
10014968,1000010947,2020-09-30,Payment,Post-Grace,0
10014968,1000010947,2020-10-31,Payment,Post-Grace,0
10014968,1000010947,2020-11-30,Deferment,Post-Grace,0
10014968,1000010947,2020-12-31,Deferment,Post-Grace,0
10014968,1000010947,2021-01-31,Deferment,Post-Grace,0
10014968,1000010947,2021-02-28,Deferment,Post-Grace,0
10014968,1000010947,2021-03-31,Deferment,Post-Grace,0
10014968,1000010947,2021-04-30,Deferment,Post-Grace,0
10014968,1000010947,2021-05-31,Deferment,Post-Grace,0
10014968,1000010947,2021-06-30,Deferment,Post-Grace,0
10014968,1000010947,2021-07-31,Deferment,Post-Grace,0
10014968,1000010947,2021-08-31,Deferment,Post-Grace,0
10014968,1000010947,2021-09-30,Deferment,Post-Grace,0
10014968,1000010947,2021-10-31,Deferment,Post-Grace,0
10014968,1000010947,2021-11-30,Deferment,Post-Grace,0
10014968,1000010947,2021-12-31,Deferment,Post-Grace,0
10014968,1000010947,2022-01-31,Deferment,Post-Grace,0
10014968,1000010947,2022-02-28,Deferment,Post-Grace,0
10014968,1000010947,2022-03-31,Deferment,Post-Grace,0
10014978,1000010599,2019-11-30,Fully Funded,In-School,0
10014978,1000010599,2019-12-31,Fully Funded,In-School,0
10014978,1000010599,2020-01-31,Fully Funded,In-School,0
10014978,1000010599,2020-02-29,Fully Funded,In-School,0
10014978,1000010599,2020-03-31,Fully Funded,In-School,0
10014978,1000010599,2020-04-30,Fully Funded,In-School,0
10014978,1000010599,2020-05-31,Fully Funded,In-School,0
10014978,1000010599,2020-06-30,Fully Funded,In-School,0
10014978,1000010599,2020-07-31,Fully Funded,In-School,0
10014978,1000010599,2020-08-31,Fully Funded,In-School,0
10014978,1000010599,2020-09-30,Fully Funded,In-School,0
10014978,1000010599,2020-10-31,Fully Funded,In-School,0
10014978,1000010599,2020-11-30,Grace,Grace,0
10014978,1000010599,2020-12-31,Grace,Grace,0
10014978,1000010599,2021-01-31,Grace,Grace,0
10014978,1000010599,2021-02-28,Deferment,Post-Grace,0
10014978,1000010599,2021-03-31,Deferment,Post-Grace,0
10014978,1000010599,2021-04-30,Deferment,Post-Grace,0
10014978,1000010599,2021-05-31,Deferment,Post-Grace,0
10014978,1000010599,2021-06-30,Deferment,Post-Grace,0
10014978,1000010599,2021-07-31,Deferment,Post-Grace,0
10014978,1000010599,2021-08-31,Payment,Post-Grace,0
10014978,1000010599,2021-09-30,Payment,Post-Grace,0
10014978,1000010599,2021-10-31,Deferment,Post-Grace,0
10014978,1000010599,2021-11-30,Deferment,Post-Grace,0
10014978,1000010599,2021-12-31,Deferment,Post-Grace,0
10014978,1000010599,2022-01-31,Deferment,Post-Grace,0
10014978,1000010599,2022-02-28,Deferment,Post-Grace,0
10014978,1000010599,2022-03-31,Deferment,Post-Grace,0
10015003,1000010631,2019-11-30,Fully Funded,In-School,0
10015003,1000010631,2019-12-31,Fully Funded,In-School,0
10015003,1000010631,2020-01-31,Fully Funded,In-School,0
10015003,1000010631,2020-02-29,Fully Funded,In-School,0
10015003,1000010631,2020-03-31,Fully Funded,In-School,0
10015003,1000010631,2020-04-30,Fully Funded,In-School,0
10015003,1000010631,2020-05-31,Fully Funded,In-School,0
10015003,1000010631,2020-06-30,Fully Funded,In-School,0
10015003,1000010631,2020-07-31,Fully Funded,In-School,0
10015003,1000010631,2020-08-31,Fully Funded,In-School,0
10015003,1000010631,2020-09-30,Fully Funded,In-School,0
10015003,1000010631,2020-10-31,Fully Funded,In-School,0
10015003,1000010631,2020-11-30,Grace,Grace,0
10015003,1000010631,2020-12-31,Grace,Grace,0
10015003,1000010631,2021-01-31,Grace,Grace,0
10015003,1000010631,2021-02-28,Payment,Post-Grace,0
10015003,1000010631,2021-03-31,Payment,Post-Grace,30
10015003,1000010631,2021-04-30,Payment,Post-Grace,60
10015003,1000010631,2021-05-31,Deferment,Post-Grace,0
10015003,1000010631,2021-06-30,Deferment,Post-Grace,0
10015003,1000010631,2021-07-31,Payment,Post-Grace,0
10015003,1000010631,2021-08-31,Payment,Post-Grace,30
10015003,1000010631,2021-09-30,Payment,Post-Grace,60
10015003,1000010631,2021-10-31,Payment,Post-Grace,91
10015003,1000010631,2021-11-30,Payment,Post-Grace,121
10015003,1000010631,2021-12-31,Payment,Post-Grace,152
10015003,1000010631,2022-01-31,Deferment,Post-Grace,0
10015003,1000010631,2022-02-28,Deferment,Post-Grace,0
10015003,1000010631,2022-03-31,Deferment,Post-Grace,0
10015004,1000010632,2019-11-30,Fully Funded,In-School,0
10015004,1000010632,2019-12-31,Fully Funded,In-School,0
10015004,1000010632,2020-01-31,Fully Funded,In-School,0
10015004,1000010632,2020-02-29,Fully Funded,In-School,0
10015004,1000010632,2020-03-31,Fully Funded,In-School,0
10015004,1000010632,2020-04-30,Fully Funded,In-School,0
10015004,1000010632,2020-05-31,Fully Funded,In-School,0
10015004,1000010632,2020-06-30,Fully Funded,In-School,0
10015004,1000010632,2020-07-31,Fully Funded,In-School,0
10015004,1000010632,2020-08-31,Fully Funded,In-School,0
10015004,1000010632,2020-09-30,Fully Funded,In-School,0
10015004,1000010632,2020-10-31,Fully Funded,In-School,0
10015004,1000010632,2020-11-30,Grace,Grace,0
10015004,1000010632,2020-12-31,Grace,Grace,0
10015004,1000010632,2021-01-31,Grace,Grace,0
10015004,1000010632,2021-02-28,Deferment,Post-Grace,0
10015004,1000010632,2021-03-31,Deferment,Post-Grace,0
10015004,1000010632,2021-04-30,Deferment,Post-Grace,0
10015004,1000010632,2021-05-31,Deferment,Post-Grace,0
10015004,1000010632,2021-06-30,Deferment,Post-Grace,0
10015004,1000010632,2021-07-31,Deferment,Post-Grace,0
10015004,1000010632,2021-08-31,Deferment,Post-Grace,0
10015004,1000010632,2021-09-30,Deferment,Post-Grace,0
10015004,1000010632,2021-10-31,Deferment,Post-Grace,0
10015004,1000010632,2021-11-30,Deferment,Post-Grace,0
10015004,1000010632,2021-12-31,Deferment,Post-Grace,0
10015004,1000010632,2022-01-31,Deferment,Post-Grace,0
10015004,1000010632,2022-02-28,Deferment,Post-Grace,0
10015004,1000010632,2022-03-31,Deferment,Post-Grace,0
10015005,1000010633,2019-11-30,Fully Funded,In-School,0
10015005,1000010633,2019-12-31,Fully Funded,In-School,0
10015005,1000010633,2020-01-31,Fully Funded,In-School,0
10015005,1000010633,2020-02-29,Fully Funded,In-School,0
10015005,1000010633,2020-03-31,Fully Funded,In-School,0
10015005,1000010633,2020-04-30,Fully Funded,In-School,0
10015005,1000010633,2020-05-31,Fully Funded,In-School,0
10015005,1000010633,2020-06-30,Fully Funded,In-School,0
10015005,1000010633,2020-07-31,Fully Funded,In-School,0
10015005,1000010633,2020-08-31,Fully Funded,In-School,0
10015005,1000010633,2020-09-30,Fully Funded,In-School,0
10015005,1000010633,2020-10-31,Fully Funded,In-School,0
10015005,1000010633,2020-11-30,Grace,Grace,0
10015005,1000010633,2020-12-31,Grace,Grace,0
10015005,1000010633,2021-01-31,Grace,Grace,0
10015005,1000010633,2021-02-28,Payment,Post-Grace,0
10015005,1000010633,2021-03-31,Deferment,Post-Grace,0
10015005,1000010633,2021-04-30,Deferment,Post-Grace,0
10015005,1000010633,2021-05-31,Deferment,Post-Grace,0
10015005,1000010633,2021-06-30,Deferment,Post-Grace,0
10015005,1000010633,2021-07-31,Deferment,Post-Grace,0
10015005,1000010633,2021-08-31,Deferment,Post-Grace,0
10015005,1000010633,2021-09-30,Payment,Post-Grace,0
10015005,1000010633,2021-10-31,Payment,Post-Grace,30
10015005,1000010633,2021-11-30,Payment,Post-Grace,60
10015005,1000010633,2021-12-31,Payment,Post-Grace,91
10015005,1000010633,2022-01-31,Deferment,Post-Grace,0
10015005,1000010633,2022-02-28,Deferment,Post-Grace,0
10015005,1000010633,2022-03-31,Deferment,Post-Grace,0
10015022,1000010655,2019-11-30,Fully Funded,In-School,0
10015022,1000010655,2019-12-31,Fully Funded,In-School,0
10015022,1000010655,2020-01-31,Fully Funded,In-School,0
